hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar)
2858, 0.00000, 967.273, 139.321, 860.877, 79.4401, 944.754, 126.81
2859, 0.00000, 951.537, 131.25, 858.035, 78.1614, 920.76, 114.449
2860, 0.00000, 963.708, 137.356, 876.164, 87.3035, 934.922, 121.57
2861, 0.00000, 917.261, 114.124, 818.054, 58.0518, 900.314, 104.228
2862, 0.00000, 1068.38, 190.384, 898.494, 97.8007, 994.174, 150.936
2863, 0.00000, 1116.44, 213.178, 990.215, 143.789, 1082.14, 194.409
2864, 0.00000, 1102.4, 207.081, 958.61, 128.162, 1065.12, 186.552
2865, 0.00000, 1157.81, 234.586, 998.494, 148.21, 1097.13, 202.402
2866, 0.00000, 1180.14, 245.52, 1019.84, 158.628, 1151.5, 229.795
2867, 0.00000, 1221.58, 266.1, 1065.32, 181.276, 1203.5, 256.007
2868, 0.00000, 1216.61, 263.596, 1079.63, 188.772, 1184.25, 246.051
2869, 0.00000, 1186.65, 249.212, 1040.72, 169.398, 1135.04, 221.868
2870, 0.00000, 1134.16, 222.354, 1018.42, 158.287, 1099.09, 203.444
2871, 0.00000, 1193.54, 252.269, 1064.27, 180.856, 1152.78, 230.268
2872, 0.00000, 1188.43, 249.068, 1054.32, 175.551, 1156.82, 232.166
2873, 0.00000, 1148.65, 229.128, 1023.68, 160.142, 1132.89, 220.136
2874, 0.00000, 1129.14, 219.322, 1001.3, 148.79, 1114.43, 210.795
2875, 0.00000, 1180.1, 243.792, 1019.44, 157.091, 1147.11, 225.838
2876, 0.00000, 1197.04, 251.841, 1053.28, 173.946, 1201.17, 252.67
2877, 0.00000, 1135.54, 221.497, 1010.87, 153.295, 1158.5, 232.27
2878, 0.00000, 1108.59, 208.745, 992.093, 144.501, 1079.62, 193.085
2879, 0.00000, 1053.15, 182.273, 908.456, 102.889, 1000.54, 154.094
2880, 0.00000, 1021.28, 166.363, 905.442, 101.742, 1001.54, 155.053
2881, 0.00000, 937.222, 122.944, 849.661, 73.3819, 918.757, 112.252
2882, 0.00000, 939.998, 124.629, 834.619, 65.8094, 918.453, 112.555
2883, 0.00000, 888.619, 98.9704, 796.775, 46.618, 857.979, 81.8124
2884, 0.00000, 878.69, 93.8911, 792.496, 44.7449, 850.762, 78.1655
2885, 0.00000, 938.893, 124.233, 840.607, 68.7388, 921.427, 113.945
2886, 0.00000, 1048.46, 178.957, 880.875, 88.3174, 975.601, 140.162
2887, 0.00000, 1098.93, 202.764, 972.6, 133.659, 1063.99, 183.755
2888, 0.00000, 1136.57, 221.981, 993.997, 144.766, 1100.59, 202.449
2889, 0.00000, 1183.4, 244.818, 1024.64, 160.033, 1124.28, 214.19
2890, 0.00000, 1194.01, 250.389, 1036.25, 165.629, 1166.43, 235.011
2891, 0.00000, 1259.66, 283.019, 1105.49, 200.018, 1242.22, 273.143
2892, 0.00000, 1223.12, 265.252, 1086.66, 191.205, 1190.97, 247.98
2893, 0.00000, 1240.53, 274.126, 1095.34, 195.516, 1189.76, 247.627
2894, 0.00000, 1214.33, 260.788, 1099.52, 197.638, 1179.26, 242.006
2895, 0.00000, 1224.97, 266.432, 1095.51, 195.658, 1184.95, 245.365
2896, 0.00000, 1190.85, 249.494, 1057.61, 176.589, 1159.44, 232.542
2897, 0.00000, 1203.6, 255.254, 1079.45, 187.443, 1188.99, 247.147
2898, 0.00000, 1109.21, 209.256, 1007.78, 152.531, 1091.9, 199.652
2899, 0.00000, 1136.58, 222.203, 1010, 152.742, 1090.06, 197.68
2900, 0.00000, 1171.22, 239.01, 1068.12, 181.478, 1120.68, 212.388
2901, 0.00000, 1108.93, 207.445, 1030.6, 163.082, 1091.8, 198.122
2902, 0.00000, 1111.05, 209.616, 1002.82, 149.514, 1059.78, 182.796
2903, 0.00000, 1038.06, 173.548, 946.741, 121.822, 1027, 167.172
2904, 0.00000, 1026.66, 168.044, 946.468, 122.336, 1010.57, 159.013
2905, 0.00000, 1006.54, 158.631, 920.925, 109.765, 985.099, 146.69
2906, 0.00000, 900.946, 105.232, 834.466, 66.216, 879.85, 93.3225
2907, 0.00000, 878.049, 93.9431, 797.208, 47.3287, 838.047, 72.1833
2908, 0.00000, 893.828, 101.924, 819.952, 58.9534, 864.219, 85.5057
2909, 0.00000, 898.345, 104.417, 821.74, 59.9805, 871.352, 89.2986
2910, 0.00000, 985.68, 148.423, 868.898, 83.3773, 948.463, 127.985
2911, 0.00000, 956.738, 133.411, 868.032, 82.8739, 959.979, 133.613
2912, 0.00000, 951.372, 130.925, 870.543, 84.4052, 970.883, 139.615
2913, 0.00000, 963.102, 137.553, 829.001, 63.4611, 961.857, 135.39
2914, 0.00000, 955.359, 133.048, 877.564, 88.0557, 954.979, 131.471
2915, 0.00000, 981.103, 146.3, 872.459, 85.3577, 950.941, 129.322
2916, 0.00000, 917.692, 114.202, 821.885, 59.8823, 901.426, 104.251
2917, 0.00000, 912.298, 111.323, 829.239, 63.8241, 896.502, 101.898
2918, 0.00000, 920.941, 116.025, 820.493, 59.2933, 902.931, 105.444
2919, 0.00000, 922.072, 116.592, 844.932, 71.8202, 909.963, 108.883
2920, 0.00000, 904.332, 107.489, 801.08, 49.2814, 869.638, 88.3125
2921, 0.00000, 885.687, 97.7972, 806.729, 52.2273, 866.015, 86.2935
2922, 0.00000, 849.232, 79.2404, 768.705, 32.7092, 834.073, 70.2409
2923, 0.00000, 961.901, 135.795, 875.449, 86.3986, 929.39, 117.822
2924, 0.00000, 961.435, 135.178, 887.938, 92.8591, 944.143, 125.165
2925, 0.00000, 980.456, 144.974, 895.225, 96.4198, 943.47, 124.835
2926, 0.00000, 914.492, 111.563, 822.463, 59.7897, 886.155, 96.0142
2927, 0.00000, 894.52, 102.007, 807.889, 52.5678, 884.585, 95.884
2928, 0.00000, 862.571, 85.8776, 790.794, 44.232, 851.588, 79.1208
2929, 0.00000, 803.34, 55.7149, 748.169, 22.4114, 786.309, 45.6668
2930, 0.00000, 813.486, 60.641, 763.013, 30.0657, 804.177, 54.7907
2931, 0.00000, 794.516, 51.235, 747.496, 22.2228, 766.544, 35.4588
2932, 0.00000, 792.408, 50.315, 746.112, 21.6676, 759.776, 32.0195
2933, 0.00000, 781.782, 44.8863, 738.164, 17.5828, 762.618, 33.6312
2934, 0.00000, 878.469, 94.7955, 798.761, 48.533, 860.623, 84.1409
2935, 0.00000, 860.106, 84.9799, 804.995, 51.4959, 835.795, 70.8873
2936, 0.00000, 881.52, 96.1901, 762.153, 29.3275, 862.226, 84.9012
2937, 0.00000, 921.684, 116.48, 826.529, 62.3675, 880.755, 93.9359
2938, 0.00000, 967.874, 139.84, 851.654, 74.795, 941.76, 125.127
2939, 0.00000, 939.51, 125.514, 849.923, 74.2395, 917.446, 112.69
2940, 0.00000, 920.124, 115.477, 830.877, 64.5405, 901.427, 104.503
2941, 0.00000, 918.002, 114.311, 839.906, 69.2744, 895.42, 101.385
2942, 0.00000, 947.748, 129.463, 852.823, 75.5651, 924.434, 116.154
2943, 0.00000, 929.694, 120.545, 829.615, 63.825, 887.776, 97.5217
2944, 0.00000, 891.854, 101.244, 790.852, 44.0362, 871.084, 89.1322
2945, 0.00000, 902.829, 106.711, 827.928, 63.0964, 870.974, 88.8845
2946, 0.00000, 861.498, 85.6455, 794.37, 46.1288, 848.043, 77.3891
2947, 0.00000, 902.798, 106.638, 819.551, 58.6763, 862.092, 84.2505
2948, 0.00000, 994.698, 152.618, 905.208, 101.706, 955.143, 131.235
2949, 0.00000, 932.851, 121.016, 879.186, 88.7233, 899.33, 102.558
2950, 0.00000, 910.684, 110.312, 834.906, 66.4408, 878.052, 92.3264
2951, 0.00000, 878.95, 94.0318, 822.331, 60.2969, 854.432, 80.3089
2952, 0.00000, 828.111, 68.2589, 765.492, 31.393, 811.893, 58.8759
2953, 0.00000, 793.641, 50.8509, 735.986, 16.3632, 770.213, 37.4108
2954, 0.00000, 784.085, 46.1955, 709.589, 2.77485, 753.283, 28.8915
2955, 0.00000, 756.311, 32.0462, 685.604, -9.5576, 725.874, 14.7376
2956, 0.00000, 768.048, 37.5777, 715.5, 5.90921, 751.416, 27.9955
2957, 0.00000, 820.96, 65.3693, 735.909, 16.1878, 778.476, 41.7992
2958, 0.00000, 917.869, 114.057, 855.03, 76.9101, 869.952, 88.1553
2959, 0.00000, 910.673, 110.543, 847.25, 73.0118, 881.866, 94.3552
2960, 0.00000, 883.493, 96.6737, 806.917, 52.296, 842.181, 74.2987
2961, 0.00000, 953.943, 132.246, 884.013, 91.4497, 926.322, 116.968
2962, 0.00000, 1015.02, 162.869, 918.428, 108.225, 1003.1, 155.879
2963, 0.00000, 1013.56, 162.041, 929.534, 114.01, 998.429, 153.44
2964, 0.00000, 1044.41, 177.484, 957.753, 128.133, 1002.42, 155.108
2965, 0.00000, 1019, 164.643, 932.151, 115.174, 1018.15, 163.313
2966, 0.00000, 1008.42, 159.533, 906.916, 102.668, 1002.88, 155.982
2967, 0.00000, 984.53, 147.369, 899.858, 99.0688, 960.543, 134.08
2968, 0.00000, 967.417, 139.07, 883.47, 90.8302, 941.89, 124.683
2969, 0.00000, 921.16, 116.113, 833.08, 65.5982, 905.009, 106.489
2970, 0.00000, 918.122, 114.163, 843.396, 70.7675, 906.41, 106.944
2971, 0.00000, 933.266, 121.833, 843.655, 70.9478, 867.17, 86.4726
2972, 0.00000, 991.898, 150.828, 897.866, 97.8695, 954.654, 130.716
2973, 0.00000, 973.616, 141.404, 912.395, 105.48, 951.865, 129.426
2974, 0.00000, 919.197, 114.206, 847.561, 72.6898, 894.322, 100.477
2975, 0.00000, 869.179, 89.2229, 804.893, 51.1519, 846.358, 76.2914
2976, 0.00000, 858.106, 83.6595, 800.71, 49.4035, 834.423, 70.4072
2977, 0.00000, 782.211, 44.8018, 734.578, 15.5569, 767.797, 36.2565
2978, 0.00000, 749.134, 28.0344, 707.436, 1.78011, 735.931, 19.9704
2979, 0.00000, 770.677, 39.1371, 711.029, 3.66277, 756.526, 30.6088
2980, 0.00000, 770.239, 38.9041, 717.81, 7.14317, 750.151, 27.3368
2981, 0.00000, 784.026, 45.9829, 722.353, 9.39153, 767.359, 36.2443
2982, 0.00000, 831.555, 70.2094, 771.309, 34.342, 811.007, 58.6479
2983, 0.00000, 864.64, 86.9918, 806.859, 52.4765, 880.139, 94.2069
2984, 0.00000, 905.613, 107.533, 828.907, 63.2125, 911.846, 110.219
2985, 0.00000, 978.575, 144.307, 898.899, 98.5247, 982.733, 145.821
2986, 0.00000, 986.579, 148.727, 872.993, 85.0306, 962.136, 135.117
2987, 0.00000, 1067.58, 188.294, 1002.79, 150.536, 1076.77, 192.746
2988, 0.00000, 1113.97, 212.224, 1032.43, 165.474, 1092.73, 200.621
2989, 0.00000, 1106.86, 208.651, 1009.36, 153.578, 1089.13, 198.636
2990, 0.00000, 1210.81, 260.685, 1108.48, 203.626, 1192.2, 250.615
2991, 0.00000, 1193.33, 251.984, 1091.44, 194.65, 1180.03, 244.5
2992, 0.00000, 1168.73, 239.534, 1068.34, 183.213, 1149.79, 229.151
2993, 0.00000, 1081.03, 195.454, 988.91, 143.462, 1052.75, 180.365
2994, 0.00000, 1002.31, 156.059, 914.828, 106.291, 979.381, 143.262
2995, 0.00000, 964.908, 136.954, 891.524, 94.5642, 955.009, 130.671
2996, 0.00000, 1056.63, 183.068, 956.765, 127.105, 997.703, 151.97
2997, 0.00000, 985.331, 147.113, 908.57, 103.131, 959.079, 132.886
2998, 0.00000, 968.344, 138.692, 889.895, 93.5818, 942.21, 124.505
2999, 0.00000, 941.327, 125.507, 865.229, 81.5355, 893.249, 99.6904
3000, 0.00000, 900.177, 105.128, 816.062, 56.8654, 873.979, 90.5327
3001, 0.00000, 836.528, 72.5437, 775.826, 36.6477, 840.499, 73.8342
3002, 0.00000, 806.477, 57.1599, 754.219, 25.5821, 796.836, 51.1936
3003, 0.00000, 777.231, 42.1679, 734.303, 15.4257, 766.522, 35.6632
3004, 0.00000, 797.384, 52.6216, 745.11, 21.0002, 781.3, 43.1816
3005, 0.00000, 784.04, 46.0968, 717.542, 6.90984, 760.08, 32.5057
3006, 0.00000, 891.764, 100.966, 829.292, 63.8932, 857.066, 81.9227
3007, 0.00000, 995.699, 153.943, 891.804, 95.2005, 925.476, 116.259
3008, 0.00000, 980.672, 145.699, 911.245, 104.793, 966.574, 137.539
3009, 0.00000, 991.711, 151.325, 898.108, 98.2327, 973.107, 140.62
3010, 0.00000, 1043.9, 177.953, 931.381, 114.978, 1000.1, 154.362
3011, 0.00000, 1069.77, 189.953, 974.329, 136.438, 1077.58, 193.12
3012, 0.00000, 1057.26, 184.65, 940.989, 120.049, 1024.99, 166.872
3013, 0.00000, 1116.31, 214.345, 991.3, 145.134, 1065.52, 187.157
3014, 0.00000, 1075.07, 193.221, 982.283, 140.779, 1049.63, 179.098
3015, 0.00000, 1098.22, 204.77, 994.069, 146.453, 1064.64, 186.572
3016, 0.00000, 1112.77, 212.111, 992.357, 145.412, 1064.91, 186.381
3017, 0.00000, 1051.52, 181.634, 933.702, 116.094, 1013.61, 161.01
3018, 0.00000, 1008.05, 159.455, 894.599, 96.277, 982.591, 145.347
3019, 0.00000, 1006.1, 157.764, 921.393, 109.429, 988.95, 147.812
3020, 0.00000, 1061.21, 184.763, 983.253, 140.233, 1049.63, 177.891
3021, 0.00000, 1052.19, 180.575, 963.757, 130.67, 1018.24, 162.312
3022, 0.00000, 955.348, 132.233, 883.23, 90.4676, 921.064, 113.32
3023, 0.00000, 935.395, 122.156, 856.026, 76.8422, 906.011, 106.145
3024, 0.00000, 903.056, 106.307, 828.6, 63.3884, 879.46, 93.1546
3025, 0.00000, 878.936, 94.144, 805.807, 51.7279, 854.21, 80.517
3026, 0.00000, 844.938, 76.8593, 785.221, 41.3272, 822.302, 64.1332
3027, 0.00000, 798.612, 52.9999, 747.944, 22.3492, 795.296, 50.3451
3028, 0.00000, 824.902, 66.7932, 771.796, 34.6947, 804.573, 55.2346
3029, 0.00000, 839.812, 74.4026, 785.034, 41.4012, 820.704, 63.4512
3030, 0.00000, 882.418, 95.7853, 834.156, 66.3008, 876.582, 92.0137
3031, 0.00000, 972.863, 141.897, 880.52, 89.3275, 912.048, 109.186
3032, 0.00000, 989.385, 150.016, 904.017, 100.976, 983.325, 145.807
3033, 0.00000, 1011.02, 160.828, 917.3, 107.77, 985.804, 146.984
3034, 0.00000, 1060.31, 185.735, 958.123, 128.39, 1023.28, 165.805
3035, 0.00000, 1185.53, 247.739, 1084.22, 191.194, 1160.49, 234.294
3036, 0.00000, 1153.68, 231.765, 1056.18, 177.324, 1119.46, 213.571
3037, 0.00000, 1219.49, 264.385, 1130.51, 214.292, 1187.47, 247.494
3038, 0.00000, 1226.16, 267.265, 1123.72, 210.491, 1198.08, 252.593
3039, 0.00000, 1260.37, 284.627, 1153.61, 225.588, 1217.92, 262.416
3040, 0.00000, 1226.9, 267.69, 1124.01, 210.689, 1205.11, 256.3
3041, 0.00000, 1184.32, 246.848, 1069.05, 183.243, 1128.79, 217.76
3042, 0.00000, 1204.77, 256.947, 1103.41, 200.293, 1177.53, 242.246
3043, 0.00000, 1150.35, 228.488, 1076.05, 186.082, 1132.04, 218.403
3044, 0.00000, 1183.8, 244.947, 1103.71, 199.637, 1163.09, 233.871
3045, 0.00000, 1205.13, 255.986, 1118.87, 207.458, 1177.14, 241.373
3046, 0.00000, 1107.2, 207.447, 1040.91, 169.082, 1088.28, 197.172
3047, 0.00000, 1085.13, 196.397, 1016.38, 157.073, 1060.64, 183.547
3048, 0.00000, 1037.61, 173.719, 956.53, 127.269, 1002.94, 155.224
3049, 0.00000, 960.76, 134.958, 901.396, 99.959, 948.015, 127.76
3050, 0.00000, 937.247, 123.194, 886.38, 92.5715, 916.15, 111.627
3051, 0.00000, 934.456, 121.918, 884.249, 91.5757, 913.568, 110.405
3052, 0.00000, 926.403, 118.07, 883.03, 91.0036, 896.953, 101.925
3053, 0.00000, 971.432, 140.34, 919.852, 109.484, 959.624, 133.914
3054, 0.00000, 1006.65, 158.749, 943.912, 121.543, 959.424, 133.462
3055, 0.00000, 1081.74, 196.705, 985.744, 142.267, 1027.87, 167.945
3056, 0.00000, 1086.64, 198.421, 1000.82, 149.629, 1071.37, 190.223
3057, 0.00000, 1099.43, 204.69, 1026.82, 162.732, 1074.51, 191.225
3058, 0.00000, 1207.88, 258.875, 1110.98, 204.468, 1186.77, 247.584
3059, 0.00000, 1249.32, 279.362, 1141.66, 219.774, 1219.08, 263.502
3060, 0.00000, 1219.72, 264.579, 1128.79, 213.501, 1186.76, 247.033
3061, 0.00000, 1253.34, 281.561, 1135.27, 216.719, 1209.1, 258.476
3062, 0.00000, 1266.82, 287.773, 1164.3, 230.959, 1234.12, 270.738
3063, 0.00000, 1259.54, 284.363, 1155.66, 226.668, 1220.15, 263.477
3064, 0.00000, 1254.78, 281.596, 1138.8, 217.915, 1227.68, 267.249
3065, 0.00000, 1171.2, 240.194, 1069.82, 183.869, 1149.47, 228.477
3066, 0.00000, 1125.75, 217.138, 1042.86, 170.21, 1109.24, 208.001
3067, 0.00000, 1159.02, 232.95, 1066.2, 181.029, 1120.89, 212.81
3068, 0.00000, 1186.55, 246.326, 1081.92, 188.462, 1140.8, 222.686
3069, 0.00000, 1165.78, 236.368, 1081.93, 189.129, 1136.05, 220.866
3070, 0.00000, 1131.67, 219.527, 1065.64, 181.229, 1125.17, 215.664
3071, 0.00000, 1077.37, 192.948, 1002.95, 150.315, 1039.5, 172.87
3072, 0.00000, 1059.9, 184.269, 1002.4, 150.41, 1044.11, 175.818
3073, 0.00000, 1011.5, 160.748, 944.712, 121.844, 989.457, 148.64
3074, 0.00000, 981.701, 145.747, 931.993, 115.735, 944.547, 125.812
3075, 0.00000, 957.157, 133.623, 909.889, 104.608, 934.466, 121.09
3076, 0.00000, 925.945, 118.14, 871.668, 85.3771, 903.804, 105.773
3077, 0.00000, 960.523, 135.479, 903.002, 101.248, 943.175, 125.845
3078, 0.00000, 897.48, 103.563, 856.033, 77.5817, 883.642, 95.5207
3079, 0.00000, 926.338, 118.878, 846.78, 72.6896, 885.416, 96.2109
3080, 0.00000, 917.6, 113.96, 848.674, 73.3423, 888.58, 97.7193
3081, 0.00000, 936.062, 123.393, 850.537, 74.2581, 903.482, 105.321
3082, 0.00000, 1003.25, 157.42, 907.212, 103.063, 972.689, 140.66
3083, 0.00000, 996.919, 154.117, 917.337, 108.312, 961.54, 134.571
3084, 0.00000, 1060.36, 186.011, 956.225, 127.753, 1016.25, 162.234
3085, 0.00000, 1035.07, 173.232, 930.303, 114.652, 1007.48, 158.038
3086, 0.00000, 1070.93, 191.524, 954.39, 126.653, 1015.6, 162.055
3087, 0.00000, 1098.45, 204.694, 1011.65, 155.343, 1075.73, 192.076
3088, 0.00000, 1094.36, 202.774, 996.179, 147.625, 1058.26, 183.135
3089, 0.00000, 1073.74, 192.19, 976.607, 137.537, 1053.11, 180.608
3090, 0.00000, 1072.86, 191.48, 983.161, 140.753, 1059.53, 183.717
3091, 0.00000, 1029.01, 169.157, 946.967, 122.263, 1005.71, 155.974
3092, 0.00000, 1049.26, 178.942, 962.191, 129.812, 1006.92, 156.311
3093, 0.00000, 1050.37, 179.724, 957.854, 127.575, 1023.04, 164.725
3094, 0.00000, 1011.46, 160.668, 933.572, 115.964, 974.584, 140.68
3095, 0.00000, 1004.15, 157.247, 925.222, 111.837, 965.76, 136.582
3096, 0.00000, 960.821, 135.977, 883.435, 91.2261, 902.093, 104.384
3097, 0.00000, 850.102, 79.7641, 791.946, 44.9196, 813.532, 59.4843
3098, 0.00000, 847.708, 78.6643, 790.033, 44.0605, 813.223, 59.4977
3099, 0.00000, 842.238, 75.9828, 790.434, 44.3919, 801.024, 53.2391
3100, 0.00000, 776.114, 41.9924, 731.256, 14.0048, 742.233, 23.0491
3101, 0.00000, 811.82, 60.5161, 767.058, 32.5807, 789.569, 47.7514
3102, 0.00000, 798.787, 53.5287, 750.628, 23.8944, 777.694, 41.324
3103, 0.00000, 835.201, 72.9121, 764.937, 31.3331, 795.38, 50.6633
3104, 0.00000, 831.899, 70.8797, 746.36, 21.5936, 804.679, 55.4394
3105, 0.00000, 860.527, 85.6586, 763.7, 30.2964, 827.713, 67.239
3106, 0.00000, 900.483, 105.854, 804.631, 51.4374, 871.182, 89.4183
3107, 0.00000, 933.881, 122.968, 828.24, 63.2991, 891.464, 99.5443
3108, 0.00000, 943.839, 127.562, 844.562, 71.55, 922.577, 115.413
3109, 0.00000, 936.957, 124.329, 815.384, 56.6512, 890.25, 98.9808
3110, 0.00000, 938.462, 124.587, 868.363, 83.5427, 918.284, 112.816
3111, 0.00000, 904.905, 107.844, 817.126, 57.6491, 872.699, 89.8943
3112, 0.00000, 891.931, 101.598, 772.049, 34.6738, 848.718, 77.9462
3113, 0.00000, 892.723, 101.781, 786.752, 42.0413, 875.46, 91.4958
3114, 0.00000, 834.636, 72.059, 730.387, 13.2987, 830.408, 68.4381
3115, 0.00000, 889.433, 99.5927, 804.953, 51.267, 854.68, 80.1743
3116, 0.00000, 926.694, 117.919, 849.075, 73.3093, 912.973, 109.705
3117, 0.00000, 988.257, 148.976, 884.249, 90.7752, 952.907, 129.586
3118, 0.00000, 900.521, 105.176, 811.495, 54.4478, 865.343, 85.7131
3119, 0.00000, 858.165, 83.6618, 769.687, 33.3591, 818.244, 61.7434
3120, 0.00000, 869.537, 89.6019, 786.386, 41.7944, 850.46, 78.5835
3121, 0.00000, 850.691, 80.0567, 773.996, 35.6438, 816.927, 61.2756
3122, 0.00000, 810.541, 59.758, 730.747, 13.5487, 757.557, 30.8281
3123, 0.00000, 808.432, 58.8973, 714.831, 5.43234, 762.812, 33.8503
3124, 0.00000, 784.284, 46.6307, 699.013, -2.719, 745.546, 25.031
3125, 0.00000, 790.292, 49.6315, 716.047, 6.22952, 745.294, 24.7169
3126, 0.00000, 902.735, 106.728, 814.911, 56.4552, 876.602, 92.0353
3127, 0.00000, 924.346, 117.782, 846.292, 72.6069, 897.272, 102.64
3128, 0.00000, 922.745, 117.092, 806.709, 51.7504, 912.613, 110.848
3129, 0.00000, 929.149, 120.264, 814.471, 55.8783, 896.474, 102.197
3130, 0.00000, 970.822, 141.096, 865.033, 81.3791, 951.891, 130.053
3131, 0.00000, 969.931, 140.056, 878.626, 88.512, 971.206, 139.918
3132, 0.00000, 1007.23, 158.838, 906.437, 102.195, 975.875, 141.771
3133, 0.00000, 998.479, 154.529, 907.445, 102.787, 945.03, 126.094
3134, 0.00000, 977.667, 143.969, 894.419, 96.2573, 948.598, 128.055
3135, 0.00000, 975.509, 142.906, 896.457, 97.4564, 962.237, 135.228
3136, 0.00000, 935.951, 122.914, 882.238, 90.6503, 949.501, 129.069
3137, 0.00000, 875.382, 92.3735, 798.316, 47.9519, 889.188, 98.491
3138, 0.00000, 902.761, 106.086, 814.353, 55.784, 885.01, 96.0284
3139, 0.00000, 926.164, 118.003, 844.123, 70.9626, 907.799, 107.322
3140, 0.00000, 971.483, 140.834, 854.112, 75.7806, 925.575, 116.123
3141, 0.00000, 987.051, 148.485, 872.874, 85.0715, 972.796, 140.087
3142, 0.00000, 953.966, 131.706, 862.748, 80.1837, 932.337, 119.711
3143, 0.00000, 976.243, 143.707, 853.576, 75.5744, 915.502, 111.111
3144, 0.00000, 914.933, 113.014, 793.353, 45.2623, 870.185, 88.6021
3145, 0.00000, 878.777, 94.6756, 762.08, 29.5027, 863.671, 85.7494
3146, 0.00000, 809.203, 59.1163, 737.368, 17.2031, 787.066, 46.361
3147, 0.00000, 788.377, 48.7084, 707.998, 2.08864, 770.001, 37.6741
3148, 0.00000, 808.346, 58.9833, 727.668, 12.1981, 767.987, 36.5407
3149, 0.00000, 867.777, 89.3443, 782.324, 40.1984, 853.608, 80.7561
3150, 0.00000, 928.739, 120.547, 789.081, 43.4232, 883.029, 95.6148
3151, 0.00000, 939.127, 125.252, 854.868, 76.858, 949.609, 129.485
3152, 0.00000, 964.19, 138.143, 842.985, 70.5331, 950.927, 130.189
3153, 0.00000, 1038.62, 175.888, 879.693, 88.9175, 973.098, 140.892
3154, 0.00000, 1035.95, 173.115, 926.574, 112.203, 1049.47, 179.389
3155, 0.00000, 1081.12, 196.08, 939.293, 118.46, 1067.83, 188.643
3156, 0.00000, 1073.24, 192.227, 932.062, 114.786, 1048.43, 178.595
3157, 0.00000, 1122.8, 216.716, 977.354, 137.139, 1108.17, 208.568
3158, 0.00000, 1098.21, 204.242, 991.776, 144.706, 1092.13, 200.41
3159, 0.00000, 1122.92, 216.633, 1013.71, 155.8, 1106.4, 207.675
3160, 0.00000, 1069.49, 189.76, 951.177, 124.135, 1031.5, 169.572
3161, 0.00000, 1047.64, 178.708, 944.531, 120.814, 1007.36, 157.359
3162, 0.00000, 1116, 212.467, 992.819, 144.952, 1126.28, 217.565
3163, 0.00000, 1088.69, 198.142, 993.279, 144.98, 1049.01, 177.189
3164, 0.00000, 1124.55, 216.183, 995.921, 145.537, 1073.1, 189.095
3165, 0.00000, 1155.94, 231.491, 1007.18, 151.067, 1101.98, 203.61
3166, 0.00000, 1104.79, 207.083, 976.45, 136.789, 1077.84, 192.456
3167, 0.00000, 1014.95, 162.559, 889.959, 93.5845, 978.447, 142.773
3168, 0.00000, 975.785, 143.684, 829.821, 63.3245, 925.513, 116.453
3169, 0.00000, 913.812, 112.356, 798.165, 47.8246, 878.647, 93.0117
3170, 0.00000, 916.487, 113.412, 807.078, 51.9321, 895.452, 101.43
3171, 0.00000, 906.134, 107.859, 808.378, 52.593, 888.357, 97.7415
3172, 0.00000, 879.266, 94.9189, 774.648, 35.6994, 872.548, 90.144
3173, 0.00000, 877.416, 93.3347, 805.525, 51.5687, 912.05, 110.211
3174, 0.00000, 972.243, 141.218, 855.644, 76.5963, 954.01, 130.869
3175, 0.00000, 1092.74, 201.627, 929.472, 113.024, 1027.23, 166.745
3176, 0.00000, 1107.16, 207.81, 991.06, 143.799, 1100.23, 203.299
3177, 0.00000, 1083.36, 195.738, 958.133, 127.335, 1087.36, 196.665
3178, 0.00000, 1231.19, 269.144, 1082.27, 188.9, 1184.91, 244.982
3179, 0.00000, 1248.85, 278.234, 1092.72, 194.036, 1225.23, 265.398
3180, 0.00000, 1281, 293.974, 1137.5, 216.297, 1253.89, 279.814
3181, 0.00000, 1325.88, 316.17, 1173.06, 233.621, 1266.08, 285.344
3182, 0.00000, 1275.38, 291.023, 1161.36, 228.244, 1272.63, 289.136
3183, 0.00000, 1261.5, 284.122, 1137.47, 216.009, 1243.22, 274.199
3184, 0.00000, 1241.99, 273.652, 1141.78, 217.948, 1213.08, 258.522
3185, 0.00000, 1237.85, 271.951, 1110.09, 202.337, 1225.93, 265.353
3186, 0.00000, 1245.95, 274.926, 1129.59, 211.494, 1247.05, 274.819
3187, 0.00000, 1209.17, 256.012, 1108.29, 200.462, 1182.7, 242.076
